X0,IMDB,Runtime,RottenTomato
1,3.2,107,0.33
1,4.8,107,0.6
1,5,107,0.11
1,5.1,107,0.03
1,5.1,107,0.31
1,5.5,107,0.22
1,5.6,107,0.07
1,5.6,107,0.18
1,5.6,107,0.41
1,5.6,107,0.6
1,5.7,107,0.38
1,5.7,107,0.71
1,5.8,107,0.18
1,5.8,107,0.85
1,5.9,107,0.17
1,5.9,107,0.57
1,6,107,0.21
1,6,107,0.54
1,6,107,0.6
1,6.1,107,0.41
1,6.1,107,0.42
1,6.1,107,0.67
1,6.2,107,0.73
1,6.2,107,0.87
1,6.3,107,0.36
1,6.3,107,0.6
1,6.3,107,0.73
1,6.3,107,0.75
1,6.4,107,0.18
1,6.4,107,0.33
1,6.4,107,0.33
1,6.4,107,0.43
1,6.4,107,0.65
1,6.4,107,0.7
1,6.4,107,0.8
1,6.4,107,0.83
1,6.4,107,1
1,6.5,107,0.6
1,6.5,107,0.68
1,6.5,107,0.75
1,6.5,107,0.82
1,6.5,107,0.89
1,6.5,107,0.91
1,6.6,107,0.5
1,6.6,107,0.71
1,6.6,107,0.78
1,6.6,107,0.88
1,6.6,107,0.92
1,6.8,107,0.67
1,6.8,107,0.73
1,6.8,107,0.74
1,6.9,107,0.35
1,6.9,107,0.66
1,6.9,107,0.74
1,6.9,107,0.84
1,6.9,107,0.88
1,6.9,107,0.93
1,6.9,107,1
1,7,107,0.36
1,7,107,0.42
1,7,107,0.76
1,7,107,0.8
1,7,107,0.9
1,7,107,0.9
1,7.1,107,0.85
1,7.2,107,0.57
1,7.2,107,0.88
1,7.2,107,0.94
1,7.2,107,0.96
1,7.3,107,0.74
1,7.4,107,0.4
1,7.6,107,0.95
1,7.8,107,0.9
1,8.3,107,1
1,8.4,107,0.9
1,3.6,108,0.17
1,4.6,108,0.02
1,5.2,108,0.73
1,5.3,108,0.6
1,5.4,108,0.22
1,5.4,108,0.5
1,5.5,108,0.2
1,5.5,108,0.34
1,5.6,108,0.64
1,5.6,108,0.7
1,5.7,108,0.09
1,5.7,108,0.66
1,5.8,108,0.1
1,5.8,108,0.43
1,5.8,108,0.51
1,5.8,108,1
1,5.9,108,0.38
1,5.9,108,0.73
1,5.9,108,0.93
1,6,108,0.41
1,6,108,0.6
1,6.1,108,0.31
1,6.1,108,0.4
1,6.1,108,0.45
1,6.1,108,0.5
1,6.2,108,0.33
1,6.2,108,0.37
1,6.2,108,0.38
1,6.2,108,0.4
1,6.2,108,0.49
1,6.2,108,0.6
1,6.2,108,0.73
1,6.3,108,0.29
1,6.3,108,0.33
1,6.3,108,0.53
1,6.3,108,0.69
1,6.3,108,0.78
1,6.3,108,0.82
1,6.3,108,0.85
1,6.3,108,1
1,6.4,108,0.5
1,6.4,108,0.86
1,6.4,108,0.91
1,6.5,108,0.13
1,6.5,108,0.43
1,6.5,108,0.62
1,6.5,108,0.65
1,6.5,108,0.76
1,6.5,108,0.87
1,6.5,108,0.88
1,6.6,108,0.3
1,6.6,108,0.62
1,6.6,108,0.92
1,6.7,108,0.24
1,6.7,108,0.46
1,6.7,108,0.87
1,6.8,108,0.75
1,6.8,108,0.79
1,6.8,108,0.89
1,6.8,108,1
1,6.9,108,0.37
1,6.9,108,0.54
1,6.9,108,0.72
1,6.9,108,0.83
1,6.9,108,0.9
1,7.1,108,0.86
1,7.1,108,0.87
1,7.1,108,0.93
1,7.1,108,1
1,7.2,108,0.6
1,7.2,108,0.73
1,7.2,108,0.88
1,7.2,108,0.94
1,7.2,108,0.95
1,7.3,108,0.74
1,7.3,108,0.98
1,7.3,108,0.99
1,7.4,108,0.33
1,7.4,108,0.81
1,7.4,108,0.85
1,7.5,108,0.96
1,7.5,108,1
1,7.7,108,0.92
1,7.7,108,0.93
1,7.8,108,0.22
1,7.8,108,0.65
1,7.8,108,0.91
1,7.8,108,1
1,7.9,108,0.7
1,8,108,0.98
1,4.2,109,0.42
1,4.3,109,0.4
1,4.4,109,0.12
1,5.2,109,0.18
1,5.2,109,0.22
1,5.3,109,0.86
1,5.4,109,0.02
1,5.4,109,0.16
1,5.4,109,0.27
1,5.5,109,0.4
1,5.6,109,0.17
1,5.6,109,0.41
1,5.8,109,0.38
1,5.8,109,0.4
1,5.8,109,0.88
1,6,109,0.57
1,6.1,109,0.3
1,6.2,109,0.21
1,6.2,109,0.81
1,6.2,109,1
1,6.3,109,0.69
1,6.3,109,0.74
1,6.3,109,0.8
1,6.3,109,0.85
1,6.4,109,0.28
1,6.4,109,0.63
1,6.4,109,0.72
1,6.4,109,0.89
1,6.5,109,0.49
1,6.5,109,0.78
1,6.6,109,0.41
1,6.6,109,0.57
1,6.6,109,0.72
1,6.6,109,0.77
1,6.6,109,0.95
1,6.7,109,0.63
1,6.7,109,0.82
1,6.7,109,0.88
1,6.7,109,0.91
1,6.8,109,0.38
1,6.8,109,0.64
1,6.8,109,0.9
1,6.9,109,0.63
1,6.9,109,0.83
1,6.9,109,0.91
1,7,109,0.2
1,7,109,0.67
1,7.1,109,0.84
1,7.1,109,1
1,7.2,109,0.85
1,7.2,109,1
1,7.3,109,0.96
1,7.4,109,0.91
1,7.6,109,0.85
1,7.6,109,0.85
1,7.6,109,0.9
1,7.6,109,0.93
1,7.7,109,0.7
1,7.7,109,0.96
1,7.9,109,0.8
1,3.5,110,0.17
1,3.9,110,0.25
1,4.3,110,0.67
1,4.5,110,0.16
1,4.6,110,0.19
1,4.8,110,0.24
1,5,110,0.92
1,5.2,110,0.08
1,5.2,110,0.26
1,5.2,110,0.4
1,5.4,110,0.38
1,5.5,110,0.59
1,5.6,110,0.12
1,5.6,110,0.35
1,5.7,110,0.19
1,5.7,110,0.26
1,5.7,110,0.41
1,5.7,110,0.6
1,5.7,110,0.82
1,5.8,110,0.17
1,5.8,110,0.26
1,5.8,110,0.33
1,5.8,110,0.34
1,5.8,110,0.48
1,5.8,110,0.63
1,5.8,110,0.86
1,5.9,110,0.21
1,5.9,110,0.86
1,6,110,0.25
1,6,110,0.83
1,6.1,110,0.15
1,6.1,110,0.28
1,6.1,110,0.3
1,6.1,110,0.5
1,6.1,110,0.79
1,6.2,110,0.43
1,6.2,110,0.47
1,6.2,110,0.75
1,6.2,110,0.86
1,6.2,110,1
1,6.3,110,0.25
1,6.3,110,0.27
1,6.3,110,0.67
1,6.3,110,0.79
1,6.4,110,0.43
1,6.4,110,0.53
1,6.4,110,0.59
1,6.4,110,0.71
1,6.5,110,0.5
1,6.5,110,0.65
1,6.5,110,0.76
1,6.5,110,0.82
1,6.6,110,0.32
1,6.6,110,0.47
1,6.6,110,0.55
1,6.6,110,0.56
1,6.6,110,0.63
1,6.6,110,0.83
1,6.7,110,0.68
1,6.7,110,0.83
1,6.7,110,0.87
1,6.7,110,1
1,6.8,110,0.48
1,6.8,110,0.59
1,6.8,110,0.64
1,6.8,110,0.7
1,6.8,110,0.79
1,6.8,110,1
1,6.9,110,0.58
1,6.9,110,0.62
1,6.9,110,0.73
1,6.9,110,0.88
1,6.9,110,0.92
1,7,110,0.54
1,7,110,0.67
1,7,110,0.97
1,7,110,1
1,7,110,1
1,7.1,110,0.26
1,7.1,110,0.78
1,7.1,110,0.85
1,7.1,110,0.85
1,7.2,110,0.82
1,7.2,110,0.82
1,7.2,110,0.82
1,7.2,110,0.85
1,7.3,110,0.61
1,7.3,110,0.89
1,7.4,110,0.91
1,7.4,110,0.92
1,7.4,110,0.94
1,7.4,110,0.97
1,7.5,110,0.8
1,7.5,110,0.86
1,7.6,110,0.95
1,7.6,110,0.96
1,7.7,110,0.93
1,7.7,110,1
1,7.9,110,1
1,8.4,110,0.96
1,8.4,110,0.98
1,4.3,111,0.89
1,4.4,111,0.75
1,4.8,111,0.11
1,4.9,111,0.75
1,5,111,0.68
1,5.2,111,0.45
1,5.4,111,0.04
1,5.5,111,0.17
1,5.5,111,0.69
1,5.6,111,0.29
1,5.6,111,0.36
1,5.6,111,0.78
1,5.8,111,0.93
1,5.9,111,0.8
1,6,111,0.38
1,6,111,0.46
1,6.1,111,0.2
1,6.1,111,0.4
1,6.1,111,0.51
1,6.2,111,0.22
1,6.2,111,0.25
1,6.2,111,0.38
1,6.2,111,0.53
1,6.2,111,0.61
1,6.2,111,0.9
1,6.3,111,0.39
1,6.3,111,0.48
1,6.3,111,0.58
1,6.3,111,0.78
1,6.4,111,0.25
1,6.4,111,0.45
1,6.5,111,0.45
1,6.5,111,0.67
1,6.5,111,0.67
1,6.5,111,0.94
1,6.6,111,0.29
1,6.6,111,0.86
1,6.6,111,0.93
1,6.7,111,0.7
1,6.7,111,0.84
1,6.7,111,0.87
1,6.7,111,0.92
1,6.8,111,0.37
1,6.9,111,0.57
1,7,111,0.61
1,7,111,0.82
1,7.1,111,0.87
1,7.1,111,1
1,7.2,111,0.8
1,7.2,111,1
1,7.3,111,0.83
1,7.4,111,0.98
1,7.4,111,1
1,7.5,111,0.72
1,7.5,111,0.9
1,7.5,111,0.9
1,7.5,111,0.93
1,7.5,111,0.95
1,7.6,111,0.58
1,7.6,111,0.96
1,7.6,111,1
1,7.8,111,0.99
1,8,111,0.96
1,8.1,111,0.85
1,8.1,111,1
1,4.8,112,0.64
1,5,112,0.1
1,5.2,112,0.25
1,5.2,112,0.41
1,5.7,112,0.62
1,5.9,112,0.2
1,5.9,112,0.3
1,6,112,0.24
1,6,112,0.46
1,6,112,0.58
1,6,112,0.79
1,6.2,112,0.17
1,6.2,112,0.25
1,6.2,112,0.34
1,6.2,112,0.35
1,6.2,112,0.59
1,6.2,112,0.95
1,6.3,112,0.47
1,6.3,112,0.92
1,6.4,112,0.44
1,6.4,112,0.65
1,6.4,112,0.76
1,6.4,112,0.9
1,6.5,112,0.48
1,6.5,112,0.52
1,6.5,112,0.63
1,6.6,112,0.2
1,6.6,112,0.83
1,6.6,112,0.85
1,6.7,112,0.75
1,6.7,112,0.81
1,6.8,112,0.54
1,6.8,112,0.76
1,6.9,112,0.66
1,6.9,112,0.77
1,6.9,112,0.93
1,6.9,112,0.93
1,7,112,0.4
1,7,112,0.45
1,7,112,0.67
1,7,112,0.81
1,7,112,0.86
1,7.1,112,0.71
1,7.1,112,0.75
1,7.1,112,0.75
1,7.1,112,0.81
1,7.1,112,0.83
1,7.1,112,0.88
1,7.2,112,0.94
1,7.4,112,0.71
1,7.4,112,0.87
1,7.5,112,0.75
1,7.5,112,0.81
1,7.5,112,0.85
1,7.5,112,1
1,7.6,112,0.87
1,7.6,112,0.96
1,7.6,112,0.97
1,7.8,112,0.82
1,7.8,112,0.97
1,7.9,112,0.84
1,7.9,112,0.88
1,7.9,112,0.9
1,8,112,0.95
1,3.4,113,0.05
1,4.7,113,0.13
1,5,113,0.17
1,5.1,113,0.1
1,5.3,113,0.31
1,5.4,113,0.33
1,5.4,113,0.39
1,5.5,113,0.67
1,5.6,113,0.67
1,5.7,113,0.62
1,5.8,113,0.26
1,5.8,113,0.68
1,5.8,113,0.82
1,5.9,113,0.53
1,5.9,113,0.69
1,6,113,1
1,6.2,113,0.23
1,6.2,113,0.63
1,6.3,113,0.44
1,6.4,113,0.75
1,6.5,113,0.57
1,6.5,113,0.67
1,6.5,113,0.89
1,6.6,113,0.8
1,6.7,113,0.52
1,6.7,113,0.9
1,6.8,113,0.83
1,6.9,113,0.3
1,6.9,113,0.72
1,6.9,113,0.79
1,6.9,113,0.94
1,6.9,113,0.96
1,7,113,0.59
1,7,113,0.65
1,7.1,113,0.87
1,7.1,113,0.89
1,7.1,113,0.93
1,7.2,113,0.87
1,7.2,113,0.98
1,7.3,113,0.67
1,7.3,113,0.8
1,7.5,113,0.91
1,7.6,113,0.87
1,7.7,113,0.87
1,7.7,113,0.96
1,7.8,113,0.73
1,7.8,113,0.98
1,7.9,113,0.94
1,8.1,113,0.91
1,8.2,113,1
1,3.3,114,0.43
1,4.5,114,0.46
1,4.9,114,0.19
1,5.1,114,0.5
1,5.3,114,0.08
1,5.3,114,0.59
1,5.3,114,0.87
1,5.5,114,0.33
1,5.6,114,0.51
1,5.6,114,0.55
1,5.8,114,0.47
1,5.8,114,0.67
1,5.9,114,0.35
1,5.9,114,0.41
1,5.9,114,0.61
1,6,114,0.8
1,6.1,114,0.5
1,6.2,114,0.3
1,6.2,114,1
1,6.3,114,0.69
1,6.3,114,0.75
1,6.3,114,0.95
1,6.4,114,0.46
1,6.4,114,0.8
1,6.4,114,0.84
1,6.5,114,0.29
1,6.5,114,0.91
1,6.6,114,0.75
1,6.6,114,0.84
1,6.8,114,0.34
1,6.8,114,0.91
1,6.9,114,0.76
1,6.9,114,0.86
1,7,114,0.83
1,7.1,114,0.82
1,7.2,114,0.66
1,7.2,114,0.89
1,7.3,114,0.32
1,7.3,114,0.89
1,7.3,114,0.9
1,7.3,114,0.95
1,7.3,114,1
1,7.4,114,0.67
1,7.4,114,0.83
1,7.5,114,0.4
1,7.5,114,0.71
1,7.6,114,0.5
1,7.9,114,0.98
1,8.2,114,0.92
1,8.3,114,0.95
1,4.2,115,0.06
1,5.5,115,0.22
1,5.7,115,0.28
1,5.8,115,0.27
1,5.8,115,0.8
1,5.9,115,0.39
1,6.1,115,0.13
1,6.1,115,0.32
1,6.1,115,0.83
1,6.1,115,0.89
1,6.1,115,0.91
1,6.2,115,0.44
1,6.2,115,0.59
1,6.2,115,0.86
1,6.4,115,0.33
1,6.4,115,0.63
1,6.4,115,0.64
1,6.5,115,0.33
1,6.5,115,0.42
1,6.5,115,0.83
1,6.5,115,0.88
1,6.6,115,0.29
1,6.6,115,0.82
1,6.6,115,0.82
1,6.7,115,0.42
1,6.7,115,0.45
1,6.7,115,0.59
1,6.7,115,0.8
1,6.7,115,0.96
1,6.9,115,0.86
1,6.9,115,0.88
1,6.9,115,0.92
1,6.9,115,0.95
1,7,115,0.13
1,7,115,0.72
1,7,115,0.77
1,7,115,0.81
1,7.1,115,0.4
1,7.1,115,0.56
1,7.1,115,0.6
1,7.1,115,0.71
1,7.2,115,0.81
1,7.3,115,0.85
1,7.4,115,0.6
1,7.4,115,0.93
1,7.5,115,0.4
1,7.5,115,0.57
1,7.5,115,0.89
1,7.5,115,0.89
1,7.6,115,0.86
1,8,115,0.97
1,8.4,115,0.95
1,4.5,116,0.14
1,4.7,116,0.13
1,5.1,116,0.27
1,5.4,116,0.71
1,5.5,116,0.65
1,5.5,116,0.8
1,5.7,116,0.36
1,5.8,116,0.29
1,6,116,0.78
1,6,116,1
1,6.2,116,0.62
1,6.2,116,0.68
1,6.2,116,0.88
1,6.3,116,0.75
1,6.3,116,0.87
1,6.5,116,0.55
1,6.7,116,0.83
1,6.8,116,0.33
1,6.8,116,0.4
1,6.8,116,0.45
1,6.8,116,0.68
1,6.8,116,0.78
1,6.8,116,0.78
1,6.8,116,0.94
1,6.9,116,0.66
1,6.9,116,0.92
1,7,116,0.78
1,7,116,0.93
1,7.1,116,0.44
1,7.1,116,0.57
1,7.1,116,0.69
1,7.1,116,0.87
1,7.1,116,0.88
1,7.3,116,0.67
1,7.3,116,0.82
1,7.4,116,0.2
1,7.4,116,0.78
1,7.4,116,0.9
1,7.4,116,0.98
1,7.4,116,1
1,7.4,116,1
1,7.5,116,0.55
1,7.5,116,0.86
1,7.5,116,0.94
1,7.5,116,1
1,7.6,116,0.6
1,7.6,116,0.89
1,7.6,116,0.92
1,7.7,116,0.9
1,8.5,116,0.96
1,5.2,117,0.42
1,5.3,117,0.19
1,5.6,117,0.13
1,5.6,117,0.19
1,5.7,117,0.5
1,5.9,117,0.38
1,6,117,0.49
1,6,117,0.53
1,6.1,117,0.38
1,6.1,117,0.58
1,6.1,117,0.78
1,6.2,117,0.68
1,6.3,117,0.22
1,6.3,117,0.28
1,6.3,117,0.39
1,6.3,117,0.73
1,6.4,117,0.69
1,6.4,117,0.75
1,6.5,117,0.19
1,6.5,117,0.58
1,6.6,117,0.69
1,6.7,117,0.46
1,6.7,117,0.57
1,6.7,117,0.89
1,6.8,117,0.14
1,6.8,117,0.64
1,6.8,117,0.69
1,6.8,117,0.8
1,6.8,117,0.83
1,6.8,117,0.85
1,6.9,117,0.72
1,6.9,117,0.81
1,6.9,117,0.97
1,7,117,0.78
1,7.1,117,0.65
1,7.1,117,0.75
1,7.1,117,0.79
1,7.3,117,0.83
1,7.3,117,0.97
1,7.5,117,0.62
1,7.5,117,1
1,7.6,117,0.88
1,7.7,117,0.81
1,7.7,117,0.82
1,7.8,117,1
1,8,117,0.67
1,8,117,0.93
1,8,117,0.96
1,8.2,117,0.95
1,8.2,117,0.98
1,8.4,117,0.97
1,4.1,118,0.22
1,4.4,118,0.06
1,4.9,118,0.5
1,4.9,118,0.56
1,5,118,0.47
1,5.3,118,0.47
1,5.7,118,0.43
1,5.8,118,0.24
1,5.8,118,0.64
1,5.9,118,0.38
1,5.9,118,0.44
1,6.1,118,0.44
1,6.3,118,0.16
1,6.4,118,0.32
1,6.4,118,0.43
1,6.4,118,0.5
1,6.5,118,0.33
1,6.5,118,0.43
1,6.5,118,0.56
1,6.5,118,0.74
1,6.5,118,1
1,6.6,118,0.07
1,6.6,118,0.59
1,6.6,118,0.6
1,6.6,118,0.68
1,6.7,118,0.86
1,6.8,118,0.64
1,6.8,118,0.86
1,6.9,118,0.47
1,6.9,118,0.57
1,6.9,118,0.71
1,6.9,118,0.81
1,6.9,118,0.84
1,7,118,0.77
1,7,118,0.84
1,7,118,0.9
1,7,118,0.92
1,7,118,0.95
1,7.1,118,0.88
1,7.2,118,0.8
1,7.2,118,0.81
1,7.2,118,0.88
1,7.2,118,0.92
1,7.3,118,0.47
1,7.3,118,0.65
1,7.3,118,0.76
1,7.3,118,0.81
1,7.3,118,0.84
1,7.3,118,0.97
1,7.4,118,0.68
1,7.4,118,0.8
1,7.4,118,0.96
1,7.5,118,0.94
1,7.5,118,0.99
1,7.5,118,1
1,7.6,118,0.71
1,7.6,118,0.85
1,7.6,118,0.94
1,7.6,118,1
1,7.8,118,0.9
1,7.9,118,0.57
1,7.9,118,0.82
1,8,118,0.95
1,8,118,0.98
1,8.1,118,0.93
1,8.2,118,0.95
1,8.5,118,0.93
1,4.3,119,0.17
1,4.6,119,0.2
1,5.1,119,0.5
1,5.5,119,0.62
1,5.6,119,0.6
1,5.8,119,0.38
1,5.8,119,0.42
1,5.8,119,0.44
1,5.9,119,0.68
1,6.1,119,0.4
1,6.1,119,0.44
1,6.2,119,0.51
1,6.2,119,0.62
1,6.2,119,0.75
1,6.3,119,0.12
1,6.3,119,0.2
1,6.3,119,0.75
1,6.4,119,0.36
1,6.5,119,0.49
1,6.5,119,0.57
1,6.6,119,0.24
1,6.6,119,0.33
1,6.6,119,0.4
1,6.6,119,0.79
1,6.7,119,0.45
1,6.7,119,0.64
1,6.9,119,0.43
1,6.9,119,0.83
1,7.1,119,0.57
1,7.1,119,0.67
1,7.1,119,0.92
1,7.1,119,0.94
1,7.1,119,0.95
1,7.2,119,0.81
1,7.2,119,0.87
1,7.3,119,0.88
1,7.4,119,0.84
1,7.4,119,0.86
1,7.4,119,1
1,7.5,119,0.89
1,7.6,119,1
1,7.7,119,0.93
1,7.7,119,1
1,7.8,119,0.91
1,7.8,119,1
1,8.2,119,0.8
1,3.8,120,0.5
1,4.6,120,0.11
1,5.3,120,0.31
1,5.5,120,0.21
1,5.5,120,0.75
1,5.7,120,0.4
1,5.7,120,0.64
1,5.8,120,0.17
1,5.9,120,0.2
1,5.9,120,0.32
1,5.9,120,0.4
1,6,120,0.8
1,6.1,120,0.76
1,6.2,120,0.23
1,6.2,120,0.45
1,6.2,120,0.53
1,6.2,120,0.91
1,6.2,120,0.95
1,6.3,120,0.12
1,6.4,120,0.16
1,6.5,120,0.31
1,6.5,120,0.41
1,6.5,120,0.55
1,6.5,120,0.55
1,6.5,120,0.9
1,6.6,120,0.38
1,6.8,120,0.54
1,6.8,120,0.65
1,6.8,120,0.79
1,7,120,0.37
1,7,120,0.79
1,7,120,0.9
1,7,120,0.92
1,7.1,120,0.4
1,7.1,120,0.6
1,7.1,120,0.93
1,7.1,120,0.97
1,7.1,120,1
1,7.2,120,0.66
1,7.2,120,0.9
1,7.3,120,0.69
1,7.3,120,0.72
1,7.3,120,0.8
1,7.3,120,0.85
1,7.3,120,0.87
1,7.3,120,1
1,7.4,120,0.63
1,7.4,120,1
1,7.4,120,1
1,7.5,120,0.98
1,7.6,120,0.5
1,7.6,120,0.76
1,7.6,120,0.87
1,7.7,120,0.96
1,7.8,120,0.98
1,7.9,120,0.91
1,7.9,120,0.93
1,8,120,0.97
1,4.9,121,0.58
1,5.6,121,0.56
1,5.9,121,0.53
1,6,121,0.58
1,6.2,121,0.56
1,6.2,121,0.74
1,6.3,121,0.62
1,6.4,121,0.39
1,6.4,121,0.48
1,6.4,121,0.53
1,6.4,121,0.86
1,6.5,121,1
1,6.6,121,0.17
1,6.6,121,0.64
1,6.9,121,0.61
1,7,121,0.31
1,7,121,0.39
1,7,121,0.79
1,7,121,0.83
1,7,121,0.92
1,7,121,0.96
1,7.1,121,0.77
1,7.1,121,0.97
1,7.2,121,0.91
1,7.3,121,0.69
1,7.3,121,0.93
1,7.4,121,0.9
1,7.6,121,0.91
1,8,121,0.91
1,8,121,0.99
1,8.1,121,1
1,8.2,121,0.95
1,8.6,121,0.92
1,4.6,122,0.56
1,5.3,122,0.34
1,5.3,122,0.5
1,5.8,122,0.18
1,5.9,122,0.25
1,5.9,122,0.38
1,5.9,122,0.56
1,6,122,0.48
1,6,122,0.68
1,6,122,0.84
1,6.1,122,0.31
1,6.1,122,0.47
1,6.1,122,0.78
1,6.2,122,0.4
1,6.2,122,0.6
1,6.6,122,0.6
1,6.7,122,0.45
1,6.8,122,0.83
1,6.8,122,0.87
1,6.8,122,0.89
1,6.8,122,0.99
1,6.9,122,0.54
1,6.9,122,0.84
1,7,122,0.87
1,7.1,122,0.83
1,7.1,122,0.85
1,7.2,122,0.85
1,7.3,122,0.67
1,7.3,122,1
1,7.4,122,0.91
1,7.5,122,0.95
1,7.6,122,0.88
1,7.7,122,0.91
1,7.7,122,0.92
1,7.9,122,0.84
1,8.2,122,0.98
1,4.1,123,0.47
1,4.4,123,0.02
1,4.4,123,0.17
1,5.4,123,0.16
1,5.4,123,0.3
1,5.6,123,0.75
1,6,123,0.69
1,6.1,123,0.54
1,6.1,123,0.72
1,6.2,123,0.53
1,6.3,123,0.31
1,6.4,123,0.29
1,6.5,123,0.43
1,6.5,123,0.64
1,6.6,123,0.71
1,6.6,123,1
1,6.8,123,0.36
1,6.9,123,0.59
1,6.9,123,0.78
1,6.9,123,0.83
1,7,123,0.64
1,7,123,0.77
1,7,123,0.9
1,7.1,123,0.96
1,7.2,123,0.63
1,7.2,123,0.89
1,7.2,123,0.94
1,7.4,123,0.8
1,7.4,123,0.86
1,7.5,123,0.7
1,7.6,123,0.76
1,7.7,123,0.79
1,7.8,123,0.68
1,8.1,123,0.93
1,8.4,123,0.83
1,5.2,124,0.22
1,5.4,124,0.76
1,5.9,124,0.39
1,5.9,124,0.56
1,6.3,124,0.37
1,6.4,124,0.45
1,6.5,124,0.36
1,6.5,124,0.76
1,6.6,124,0.63
1,6.6,124,0.69
1,6.7,124,0.84
1,6.7,124,0.86
1,6.8,124,0.73
1,6.9,124,0.8
1,7,124,0.73
1,7,124,0.94
1,7.4,124,0.81
1,7.4,124,0.82
1,7.4,124,0.93
1,7.5,124,0.69
1,7.5,124,0.74
1,7.6,124,0.55
1,7.6,124,0.89
1,7.8,124,0.91
1,7.8,124,0.96
1,8,124,0.77
1,8,124,0.9
1,8.7,124,0.94
1,4.9,125,0.75
1,5.5,125,0.39
1,5.6,125,0.73
1,5.7,125,0.18
1,5.9,125,0.4
1,6,125,0.75
1,6.4,125,0.72
1,6.4,125,0.92
1,6.6,125,0.48
1,6.8,125,0.51
1,6.8,125,0.74
1,6.9,125,0.43
1,6.9,125,0.77
1,6.9,125,0.89
1,7,125,0.2
1,7,125,0.61
1,7,125,0.62
1,7,125,0.79
1,7,125,0.88
1,7,125,0.89
1,7,125,0.9
1,7.2,125,0.75
1,7.5,125,0.79
1,7.6,125,0.89
1,7.8,125,0.94
1,7.9,125,0.82
1,7.9,125,0.92
1,7.9,125,0.96
1,5.1,126,0.33
1,5.3,126,0.22
1,5.4,126,0.2
1,5.8,126,0.83
1,6.3,126,0.33
1,6.3,126,0.83
1,6.4,126,0.5
1,6.4,126,0.78
1,6.6,126,0.71
1,6.6,126,0.71
1,6.8,126,0.78
1,7.3,126,0.5
1,7.4,126,0.67
1,7.5,126,0.74
1,7.5,126,0.93
1,8,126,0.95
1,8.3,126,0.97
1,5.3,127,0.27
1,5.3,127,0.34
1,5.6,127,0.29
1,5.7,127,0.82
1,5.8,127,0.82
1,6.2,127,0.55
1,6.2,127,0.64
1,6.3,127,0.29
1,6.5,127,0.47
1,6.6,127,0.59
1,6.7,127,0.57
1,6.8,127,0.83
1,6.9,127,0.4
1,6.9,127,0.48
1,7.1,127,0.92
1,7.2,127,0.53
1,7.2,127,0.67
1,7.3,127,0.89
1,7.4,127,0.17
1,7.4,127,0.7
1,7.4,127,0.75
1,7.4,127,0.81
1,7.6,127,0.96
1,8.2,127,0.88
1,5.2,128,0.17
1,5.4,128,0.21
1,5.5,128,0.33
1,5.5,128,0.71
1,5.6,128,0.1
1,6.1,128,0.36
1,6.4,128,0.52
1,6.5,128,0.86
1,6.8,128,0.5
1,6.8,128,0.75
1,6.9,128,0.81
1,6.9,128,0.92
1,7.2,128,0.57
1,7.2,128,0.84
1,7.3,128,0.76
1,7.4,128,0.71
1,7.4,128,0.96
1,7.6,128,0.77
1,7.6,128,0.83
1,7.6,128,0.91
1,7.8,128,0.83
1,8,128,0.63
1,8,128,0.95
1,4.6,129,0.62
1,5.2,129,0.25
1,5.4,129,0.51
1,5.4,129,0.6
1,5.7,129,0.43
1,5.7,129,0.64
1,5.9,129,0.22
1,5.9,129,0.67
1,6,129,0.8
1,6.3,129,0.2
1,6.4,129,0.41
1,6.5,129,0.3
1,6.5,129,0.96
1,6.8,129,0.35
1,7,129,0.72
1,7.2,129,0.69
1,7.3,129,0.81
1,7.4,129,0.84
1,7.7,129,0.5
1,7.8,129,0.97
1,3.9,130,0.3
1,4.5,130,0.63
1,4.7,130,0.2
1,4.9,130,0.08
1,5.1,130,0.27
1,5.3,130,0.73
1,5.8,130,0.22
1,6.1,130,0.96
1,6.3,130,0.36
1,6.3,130,0.71
1,6.3,130,0.91
1,6.4,130,0.8
1,6.4,130,0.94
1,6.5,130,0.55
1,6.5,130,0.85
1,6.6,130,0.46
1,6.6,130,0.78
1,6.7,130,0.11
1,6.7,130,0.5
1,6.7,130,0.79
1,7,130,0.4
1,7,130,0.79
1,7.1,130,0.84
1,7.2,130,0.78
1,7.2,130,0.79
1,7.4,130,0.97
1,7.6,130,0.91
1,7.6,130,1
1,7.9,130,0.93
1,8.2,130,0.94
1,8.3,130,0.89
1,8.6,130,0.94
1,5.4,131,0.15
1,6.6,131,0.86
1,6.8,131,0.81
1,7.2,131,0.93
1,7.3,131,0.33
1,7.4,131,0.5
1,8.3,131,0.82
1,6.3,132,0.67
1,6.4,132,0.42
1,6.4,132,0.6
1,6.4,132,1
1,6.5,132,0.33
1,6.5,132,0.41
1,6.6,132,0.52
1,6.7,132,0.44
1,6.9,132,0.57
1,6.9,132,0.61
1,7,132,0.67
1,7.1,132,0.91
1,7.1,132,0.91
1,7.3,132,1
1,7.4,132,0.78
1,7.5,132,0.76
1,7.7,132,1
1,7.8,132,0.78
1,8.6,132,0.99
1,5.2,133,0.3
1,6.1,133,0.32
1,6.1,133,0.57
1,6.2,133,0.4
1,6.7,133,0.43
1,6.7,133,0.65
1,6.9,133,0.78
1,7,133,0.45
1,7.1,133,0.84
1,7.2,133,0.52
1,7.3,133,0.91
1,7.4,133,0.51
